[a, b] = [0, 2]
h = 0.001 
 
  n            x1            v1            x2            v2
1680      0.094155     -2.413217      0.181398      1.044874
1681      0.091738     -2.422232      0.182436      1.030534
1682      0.089311     -2.431068      0.183459      1.016018
1683      0.086876     -2.439720      0.184468      1.001331
1684      0.084432     -2.448184      0.185462      0.986476
1685      0.081979     -2.456454      0.186441      0.971459
1686      0.079519     -2.464527      0.187405      0.956284
1687      0.077050     -2.472397      0.188353      0.940956
1688      0.074574     -2.480061      0.189287      0.925480
1689      0.072090     -2.487513      0.190204      0.909861
1690      0.069599     -2.494750      0.191106      0.894105
1691      0.067101     -2.501769      0.191993      0.878217
1692      0.064596     -2.508564      0.192863      0.862203
1693      0.062084     -2.515133      0.193717      0.846068
1694      0.059565     -2.521473      0.194555      0.829820
1695      0.057041     -2.527579      0.195376      0.813462
1696      0.054510     -2.533450      0.196182      0.797003
1697      0.051974     -2.539081      0.196970      0.780449
1698      0.049432     -2.544472      0.197743      0.763804
1699      0.046885     -2.549618      0.198498      0.747077
1700      0.044333     -2.554519      0.199237      0.730274
1701      0.041776     -2.559171      0.199959      0.713401
1702      0.039215     -2.563574      0.200664      0.696466
1703      0.036649     -2.567725      0.201351      0.679474
1704      0.034080     -2.571624      0.202022      0.662433
1705      0.031506     -2.575270      0.202676      0.645349
1706      0.028929     -2.578661      0.203313      0.628230
1707      0.026349     -2.581796      0.203933      0.611082
1708      0.023766     -2.584676      0.204535      0.593912
1709      0.021180     -2.587301      0.205121      0.576727
1710      0.018591     -2.589669      0.205689      0.559534
1711      0.016000     -2.591782      0.206240      0.542340
1712      0.013408     -2.593641      0.206773      0.525151
1713      0.010813     -2.595245      0.207290      0.507973
1714      0.008217     -2.596595      0.207789      0.490815
1715      0.005620     -2.597694      0.208272      0.473682
1716      0.003022     -2.598541      0.208737      0.456580
1717      0.000423     -2.599139      0.209185      0.439517
1718     -0.002176     -2.599490      0.209616      0.422498
1719     -0.004776     -2.599595      0.210030      0.405530
1720     -0.007375     -2.599456      0.210427      0.388619
1721     -0.009975     -2.599076      0.210807      0.371770
1722     -0.012574     -2.598457      0.211170      0.354991
1723     -0.015172     -2.597601      0.211517      0.338285
1724     -0.017769     -2.596513      0.211847      0.321660
1725     -0.020365     -2.595193      0.212160      0.305120
1726     -0.022959     -2.593647      0.212457      0.288671
1727     -0.025552     -2.591876      0.212738      0.272318
1728     -0.028143     -2.589884      0.213002      0.256065
1729     -0.030731     -2.587675      0.213250      0.239919
1730     -0.033318     -2.585252      0.213482      0.223883
1731     -0.035902     -2.582619      0.213698      0.207962
1732     -0.038483     -2.579780      0.213898      0.192160
1733     -0.041061     -2.576738      0.214082      0.176482
1734     -0.043636     -2.573498      0.214251      0.160932
1735     -0.046208     -2.570064      0.214404      0.145513
1736     -0.048777     -2.566440      0.214542      0.130228
1737     -0.051341     -2.562629      0.214665      0.115083
1738     -0.053902     -2.558637      0.214772      0.100079
1739     -0.056458     -2.554467      0.214865      0.085220
1740     -0.059011     -2.550125      0.214943      0.070509
1741     -0.061558     -2.545613      0.215006      0.055949
1742     -0.064102     -2.540938      0.215055      0.041543
1743     -0.066640     -2.536102      0.215089      0.027292
1744     -0.069174     -2.531111      0.215109      0.013199
1745     -0.071702     -2.525969      0.215115     -0.000733
1746     -0.074226     -2.520680      0.215108     -0.014503
1747     -0.076744     -2.515250      0.215086     -0.028109
1748     -0.079256     -2.509681      0.215052     -0.041550
1749     -0.081763     -2.503980      0.215003     -0.054823
1750     -0.084264     -2.498150      0.214942     -0.067928
1751     -0.086759     -2.492195      0.214868     -0.080863
1752     -0.089249     -2.486120      0.214780     -0.093627
1753     -0.091732     -2.479930      0.214680     -0.106220
1754     -0.094208     -2.473628      0.214568     -0.118640
1755     -0.096679     -2.467218      0.214443     -0.130887
1756     -0.099143     -2.460706      0.214306     -0.142960
1757     -0.101600     -2.454095      0.214157     -0.154859
1758     -0.104051     -2.447389      0.213997     -0.166585
1759     -0.106495     -2.440593      0.213824     -0.178135
1760     -0.108932     -2.433709      0.213640     -0.189512
1761     -0.111362     -2.426743      0.213445     -0.200713
1762     -0.113786     -2.419699      0.213239     -0.211741
1763     -0.116202     -2.412579      0.213022     -0.222595
1764     -0.118611     -2.405387      0.212794     -0.233275
1765     -0.121012     -2.398128      0.212555     -0.243782
1766     -0.123407     -2.390805      0.212306     -0.254117
1767     -0.125794     -2.383422      0.212047     -0.264280
1768     -0.128174     -2.375982      0.211778     -0.274272
1769     -0.130546     -2.368487      0.211499     -0.284093
1770     -0.132911     -2.360943      0.211210     -0.293745
1771     -0.135268     -2.353352      0.210911     -0.303229
1772     -0.137617     -2.345716      0.210603     -0.312545
1773     -0.139959     -2.338040      0.210286     -0.321694
1774     -0.142293     -2.330327      0.209960     -0.330679
1775     -0.144620     -2.322578      0.209625     -0.339499
1776     -0.146939     -2.314798      0.209281     -0.348156
1777     -0.149249     -2.306988      0.208929     -0.356652
1778     -0.151553     -2.299153      0.208568     -0.364988
1779     -0.153848     -2.291293      0.208199     -0.373164
1780     -0.156135     -2.283413      0.207822     -0.381184
1781     -0.158415     -2.275514      0.207436     -0.389047
1782     -0.160686     -2.267599      0.207043     -0.396756
1783     -0.162950     -2.259671      0.206643     -0.404312
1784     -0.165206     -2.251731      0.206235     -0.411716
1785     -0.167453     -2.243782      0.205820     -0.418971
1786     -0.169693     -2.235826      0.205397     -0.426077
1787     -0.171925     -2.227865      0.204967     -0.433037
1788     -0.174149     -2.219901      0.204531     -0.439851
1789     -0.176365     -2.211937      0.204088     -0.446523
1790     -0.178573     -2.203973      0.203638     -0.453052
1791     -0.180773     -2.196013      0.203182     -0.459442
1792     -0.182965     -2.188057      0.202719     -0.465693
1793     -0.185149     -2.180108      0.202250     -0.471808
1794     -0.187325     -2.172166      0.201776     -0.477788
1795     -0.189493     -2.164235      0.201295     -0.483634
1796     -0.191653     -2.156314      0.200808     -0.489349
1797     -0.193806     -2.148407      0.200316     -0.494935
1798     -0.195950     -2.140513      0.199819     -0.500392
1799     -0.198087     -2.132635      0.199315     -0.505723
1800     -0.200215     -2.124774      0.198807     -0.510929
1801     -0.202336     -2.116931      0.198294     -0.516013
1802     -0.204449     -2.109107      0.197775     -0.520975
1803     -0.206555     -2.101304      0.197252     -0.525818
1804     -0.208652     -2.093522      0.196724     -0.530542
1805     -0.210742     -2.085764      0.196191     -0.535151
1806     -0.212824     -2.078029      0.195653     -0.539645
1807     -0.214898     -2.070318      0.195111     -0.544027
1808     -0.216964     -2.062633      0.194565     -0.548298
1809     -0.219023     -2.054975      0.194015     -0.552459
1810     -0.221074     -2.047345      0.193460     -0.556512
1811     -0.223118     -2.039742      0.192902     -0.560459
1812     -0.225154     -2.032169      0.192340     -0.564301
1813     -0.227182     -2.024626      0.191773     -0.568041
1814     -0.229203     -2.017113      0.191203     -0.571679
1815     -0.231216     -2.009631      0.190630     -0.575217
1816     -0.233222     -2.002181      0.190053     -0.578657
1817     -0.235221     -1.994763      0.189473     -0.582000
1818     -0.237212     -1.987378      0.188889     -0.585249
1819     -0.239195     -1.980027      0.188302     -0.588403
1820     -0.241172     -1.972710      0.187712     -0.591465
1821     -0.243141     -1.965427      0.187119     -0.594437
1822     -0.245103     -1.958180      0.186523     -0.597320
1823     -0.247057     -1.950967      0.185925     -0.600114
1824     -0.249005     -1.943791      0.185323     -0.602823
1825     -0.250945     -1.936651      0.184719     -0.605446
1826     -0.252878     -1.929547      0.184112     -0.607986
1827     -0.254804     -1.922480      0.183503     -0.610444
1828     -0.256723     -1.915450      0.182892     -0.612821
1829     -0.258635     -1.908457      0.182278     -0.615118
1830     -0.260540     -1.901502      0.181661     -0.617338
1831     -0.262438     -1.894585      0.181043     -0.619480
1832     -0.264329     -1.887706      0.180422     -0.621547
1833     -0.266213     -1.880866      0.179800     -0.623540
1834     -0.268091     -1.874064      0.179175     -0.625460
1835     -0.269961     -1.867300      0.178549     -0.627308
1836     -0.271825     -1.860575      0.177921     -0.629086
1837     -0.273683     -1.853889      0.177291     -0.630794
1838     -0.275533     -1.847242      0.176659     -0.632434
1839     -0.277377     -1.840634      0.176026     -0.634008
1840     -0.279214     -1.834065      0.175391     -0.635515
1841     -0.281045     -1.827535      0.174755     -0.636958
1842     -0.282869     -1.821045      0.174117     -0.638337
1843     -0.284687     -1.814593      0.173478     -0.639654
1844     -0.286499     -1.808181      0.172838     -0.640909
1845     -0.288304     -1.801809      0.172197     -0.642104
1846     -0.290102     -1.795475      0.171554     -0.643240
1847     -0.291895     -1.789181      0.170910     -0.644318
1848     -0.293681     -1.782926      0.170265     -0.645338
1849     -0.295460     -1.776710      0.169619     -0.646302
1850     -0.297234     -1.770534      0.168973     -0.647212
1851     -0.299002     -1.764396      0.168325     -0.648066
1852     -0.300763     -1.758297      0.167677     -0.648868
1853     -0.302518     -1.752238      0.167027     -0.649617
1854     -0.304267     -1.746217      0.166377     -0.650315
1855     -0.306011     -1.740235      0.165727     -0.650963
1856     -0.307748     -1.734291      0.165075     -0.651560
1857     -0.309479     -1.728386      0.164424     -0.652110
1858     -0.311205     -1.722520      0.163771     -0.652611
1859     -0.312924     -1.716692      0.163118     -0.653065
1860     -0.314638     -1.710901      0.162465     -0.653473
1861     -0.316346     -1.705149      0.161811     -0.653836
1862     -0.318048     -1.699435      0.161157     -0.654154
1863     -0.319745     -1.693759      0.160503     -0.654429
1864     -0.321436     -1.688120      0.159849     -0.654661
1865     -0.323121     -1.682519      0.159194     -0.654850
1866     -0.324801     -1.676954      0.158539     -0.654998
1867     -0.326475     -1.671427      0.157884     -0.655106
1868     -0.328144     -1.665937      0.157229     -0.655173
1869     -0.329807     -1.660484      0.156573     -0.655201
1870     -0.331465     -1.655067      0.155918     -0.655191
1871     -0.333117     -1.649687      0.155263     -0.655143
1872     -0.334764     -1.644342      0.154608     -0.655058
1873     -0.336406     -1.639034      0.153953     -0.654936
1874     -0.338042     -1.633762      0.153298     -0.654779
1875     -0.339673     -1.628525      0.152643     -0.654587
1876     -0.341299     -1.623324      0.151989     -0.654360
1877     -0.342920     -1.618158      0.151335     -0.654099
1878     -0.344536     -1.613027      0.150681     -0.653805
1879     -0.346146     -1.607931      0.150027     -0.653478
1880     -0.347752     -1.602869      0.149374     -0.653119
1881     -0.349352     -1.597842      0.148721     -0.652729
1882     -0.350947     -1.592849      0.148068     -0.652307
1883     -0.352538     -1.587890      0.147416     -0.651856
1884     -0.354123     -1.582965      0.146765     -0.651375
1885     -0.355704     -1.578073      0.146114     -0.650864
1886     -0.357279     -1.573215      0.145463     -0.650325
1887     -0.358850     -1.568390      0.144813     -0.649757
1888     -0.360416     -1.563598      0.144163     -0.649162
1889     -0.361977     -1.558838      0.143515     -0.648540
1890     -0.363534     -1.554112      0.142866     -0.647891
1891     -0.365085     -1.549417      0.142219     -0.647216
1892     -0.366632     -1.544754      0.141572     -0.646515
1893     -0.368175     -1.540124      0.140926     -0.645790
1894     -0.369713     -1.535524      0.140280     -0.645039
1895     -0.371246     -1.530957      0.139636     -0.644264
1896     -0.372775     -1.526420      0.138992     -0.643465
1897     -0.374299     -1.521914      0.138349     -0.642643
1898     -0.375819     -1.517440      0.137707     -0.641798
1899     -0.377334     -1.512995      0.137065     -0.640930
1900     -0.378845     -1.508581      0.136425     -0.640041
1901     -0.380351     -1.504197      0.135785     -0.639129
1902     -0.381853     -1.499843      0.135147     -0.638197
1903     -0.383351     -1.495519      0.134509     -0.637243
1904     -0.384844     -1.491224      0.133872     -0.636269
1905     -0.386333     -1.486958      0.133236     -0.635275
1906     -0.387818     -1.482721      0.132601     -0.634260
1907     -0.389299     -1.478513      0.131968     -0.633227
1908     -0.390775     -1.474333      0.131335     -0.632175
1909     -0.392247     -1.470182      0.130703     -0.631103
1910     -0.393715     -1.466059      0.130073     -0.630014
1911     -0.395179     -1.461964      0.129443     -0.628907
1912     -0.396639     -1.457896      0.128815     -0.627782
1913     -0.398095     -1.453856      0.128188     -0.626639
1914     -0.399547     -1.449843      0.127562     -0.625480
1915     -0.400995     -1.445858      0.126937     -0.624304
1916     -0.402439     -1.441899      0.126313     -0.623112
1917     -0.403879     -1.437967      0.125691     -0.621903
1918     -0.405315     -1.434061      0.125069     -0.620679
1919     -0.406747     -1.430181      0.124449     -0.619440
1920     -0.408175     -1.426328      0.123830     -0.618185
1921     -0.409599     -1.422500      0.123213     -0.616916
1922     -0.411020     -1.418698      0.122597     -0.615632
1923     -0.412437     -1.414921      0.121982     -0.614333
1924     -0.413850     -1.411169      0.121368     -0.613021
1925     -0.415259     -1.407443      0.120756     -0.611695
1926     -0.416665     -1.403741      0.120145     -0.610355
1927     -0.418067     -1.400064      0.119535     -0.609003
1928     -0.419465     -1.396411      0.118927     -0.607637
1929     -0.420859     -1.392782      0.118320     -0.606258
1930     -0.422250     -1.389178      0.117714     -0.604867
1931     -0.423638     -1.385597      0.117110     -0.603464
1932     -0.425022     -1.382040      0.116507     -0.602049
1933     -0.426402     -1.378506      0.115906     -0.600622
1934     -0.427779     -1.374995      0.115306     -0.599184
1935     -0.429152     -1.371508      0.114707     -0.597734
1936     -0.430522     -1.368043      0.114110     -0.596273
1937     -0.431888     -1.364601      0.113515     -0.594801
1938     -0.433251     -1.361181      0.112921     -0.593319
1939     -0.434610     -1.357784      0.112328     -0.591826
1940     -0.435966     -1.354409      0.111737     -0.590323
1941     -0.437319     -1.351056      0.111148     -0.588810
1942     -0.438669     -1.347724      0.110560     -0.587287
1943     -0.440015     -1.344414      0.109973     -0.585755
1944     -0.441357     -1.341126      0.109388     -0.584213
1945     -0.442697     -1.337859      0.108805     -0.582662
1946     -0.444033     -1.334612      0.108223     -0.581102
1947     -0.445366     -1.331387      0.107642     -0.579532
1948     -0.446696     -1.328182      0.107064     -0.577955
1949     -0.448023     -1.324998      0.106487     -0.576368
1950     -0.449346     -1.321834      0.105911     -0.574773
1951     -0.450666     -1.318690      0.105337     -0.573171
1952     -0.451983     -1.315567      0.104765     -0.571560
1953     -0.453297     -1.312463      0.104194     -0.569941
1954     -0.454608     -1.309379      0.103625     -0.568314
1955     -0.455916     -1.306314      0.103057     -0.566680
1956     -0.457221     -1.303269      0.102491     -0.565039
1957     -0.458523     -1.300243      0.101927     -0.563390
1958     -0.459821     -1.297235      0.101365     -0.561735
1959     -0.461117     -1.294247      0.100804     -0.560072
1960     -0.462410     -1.291278      0.100244     -0.558403
1961     -0.463700     -1.288326      0.099687     -0.556727
1962     -0.464987     -1.285394      0.099131     -0.555044
1963     -0.466270     -1.282479      0.098577     -0.553356
1964     -0.467552     -1.279583      0.098024     -0.551661
1965     -0.468830     -1.276705      0.097474     -0.549959
1966     -0.470105     -1.273844      0.096924     -0.548252
1967     -0.471377     -1.271001      0.096377     -0.546539
1968     -0.472647     -1.268175      0.095831     -0.544821
1969     -0.473914     -1.265367      0.095287     -0.543097
1970     -0.475178     -1.262576      0.094745     -0.541367
1971     -0.476439     -1.259802      0.094205     -0.539632
1972     -0.477697     -1.257045      0.093666     -0.537892
1973     -0.478953     -1.254305      0.093129     -0.536147
1974     -0.480206     -1.251581      0.092594     -0.534397
1975     -0.481456     -1.248874      0.092060     -0.532642
1976     -0.482704     -1.246183      0.091528     -0.530882
1977     -0.483949     -1.243508      0.090998     -0.529117
1978     -0.485191     -1.240850      0.090470     -0.527348
1979     -0.486430     -1.238207      0.089944     -0.525575
1980     -0.487667     -1.235580      0.089419     -0.523797
1981     -0.488901     -1.232969      0.088896     -0.522015
1982     -0.490133     -1.230373      0.088375     -0.520229
1983     -0.491362     -1.227793      0.087856     -0.518439
1984     -0.492589     -1.225228      0.087338     -0.516645
1985     -0.493813     -1.222678      0.086822     -0.514847
1986     -0.495034     -1.220143      0.086308     -0.513046
1987     -0.496253     -1.217623      0.085796     -0.511241
1988     -0.497469     -1.215117      0.085286     -0.509432
1989     -0.498683     -1.212626      0.084777     -0.507620
1990     -0.499895     -1.210150      0.084271     -0.505804
1991     -0.501103     -1.207688      0.083766     -0.503985
1992     -0.502310     -1.205241      0.083263     -0.502163
1993     -0.503514     -1.202807      0.082761     -0.500338
1994     -0.504716     -1.200388      0.082262     -0.498510
1995     -0.505915     -1.197982      0.081764     -0.496678
1996     -0.507111     -1.195591      0.081269     -0.494844
1997     -0.508306     -1.193213      0.080775     -0.493007
1998     -0.509498     -1.190848      0.080283     -0.491168
1999     -0.510688     -1.188497      0.079792     -0.489325
2000     -0.511875     -1.186159      0.079304     -0.487481
2001     -0.513060     -1.183835      0.078817     -0.485633

 
