[a, b] = [0, 2]
h = 0.001 
 
  n            x1            v1            x2            v2
1680      0.094165     -2.413260      0.181408      1.044851
1681      0.091731     -2.422154      0.182441      1.030658
1682      0.089321     -2.431109      0.183469      1.015993
1683      0.086868     -2.439642      0.184473      1.001459
1684      0.084442     -2.448225      0.185472      0.986449
1685      0.081972     -2.456376      0.186446      0.971591
1686      0.079529     -2.464567      0.187415      0.956255
1687      0.077043     -2.472319      0.188359      0.941093
1688      0.074584     -2.480099      0.189297      0.925448
1689      0.072083     -2.487434      0.190210      0.910002
1690      0.069609     -2.494788      0.191117      0.894071
1691      0.067093     -2.501690      0.191998      0.878362
1692      0.064606     -2.508600      0.192874      0.862167
1693      0.062076     -2.515055      0.193722      0.846218
1694      0.059576     -2.521507      0.194566      0.829781
1695      0.057033     -2.527501      0.195382      0.813617
1696      0.054521     -2.533482      0.196194      0.796963
1697      0.051966     -2.539003      0.196976      0.780607
1698      0.049443     -2.544502      0.197755      0.763762
1699      0.046877     -2.549540      0.198503      0.747241
1700      0.044344     -2.554546      0.199249      0.730230
1701      0.041768     -2.559094      0.199964      0.713570
1702      0.039226     -2.563599      0.200676      0.696419
1703      0.036641     -2.567649      0.201357      0.679647
1704      0.034090     -2.571647      0.202036      0.662385
1705      0.031497     -2.575193      0.202681      0.645527
1706      0.028940     -2.578680      0.203327      0.628180
1707      0.026340     -2.581721      0.203938      0.611265
1708      0.023776     -2.584693      0.204549      0.593861
1709      0.021170     -2.587226      0.205125      0.576915
1710      0.018602     -2.589683      0.205703      0.559481
1711      0.015991     -2.591708      0.206244      0.542533
1712      0.013419     -2.593651      0.206788      0.525096
1713      0.010804     -2.595172      0.207295      0.508171
1714      0.008228     -2.596602      0.207805      0.490759
1715      0.005611     -2.597622      0.208276      0.473884
1716      0.003033     -2.598545      0.208752      0.456523
1717      0.000414     -2.599069      0.209189      0.439725
1718     -0.002165     -2.599490      0.209632      0.422440
1719     -0.004785     -2.599525      0.210034      0.405743
1720     -0.007364     -2.599452      0.210443      0.388560
1721     -0.009984     -2.599008      0.210811      0.371988
1722     -0.012562     -2.598449      0.211187      0.354931
1723     -0.015181     -2.597535      0.211521      0.338508
1724     -0.017757     -2.596501      0.211864      0.321600
1725     -0.020374     -2.595129      0.212164      0.305348
1726     -0.022948     -2.593631      0.212475      0.288611
1727     -0.025562     -2.591814      0.212741      0.272551
1728     -0.028131     -2.589865      0.213020      0.256006
1729     -0.030741     -2.587615      0.213253      0.240158
1730     -0.033306     -2.585229      0.213500      0.223823
1731     -0.035912     -2.582561      0.213701      0.208206
1732     -0.038472     -2.579753      0.213917      0.192101
1733     -0.041071     -2.576683      0.214085      0.176731
1734     -0.043625     -2.573467      0.214270      0.160873
1735     -0.046218     -2.570011      0.214407      0.145766
1736     -0.048765     -2.566405      0.214562      0.130170
1737     -0.051351     -2.562579      0.214667      0.115342
1738     -0.053890     -2.558598      0.214792      0.100021
1739     -0.056468     -2.554420      0.214867      0.085484
1740     -0.058999     -2.550082      0.214963      0.070453
1741     -0.061568     -2.545569      0.215008      0.056218
1742     -0.064090     -2.540891      0.215076      0.041487
1743     -0.066650     -2.536061      0.215091      0.027565
1744     -0.069162     -2.531061      0.215131      0.013145
1745     -0.071712     -2.525931      0.215118     -0.000455
1746     -0.074214     -2.520627      0.215130     -0.014557
1747     -0.076753     -2.515216      0.215088     -0.027827
1748     -0.079245     -2.509624      0.215074     -0.041602
1749     -0.081773     -2.503949      0.215005     -0.054536
1750     -0.084252     -2.498089      0.214965     -0.067978
1751     -0.086769     -2.492168      0.214869     -0.080572
1752     -0.089237     -2.486056      0.214804     -0.093676
1753     -0.091741     -2.479906      0.214682     -0.105924
1754     -0.094197     -2.473560      0.214592     -0.118687
1755     -0.096688     -2.467199      0.214445     -0.130587
1756     -0.099131     -2.460635      0.214331     -0.143006
1757     -0.101609     -2.454080      0.214159     -0.154556
1758     -0.104039     -2.447315      0.214022     -0.166629
1759     -0.106504     -2.440582      0.213825     -0.177828
1760     -0.108920     -2.433633      0.213666     -0.189554
1761     -0.111371     -2.426737      0.213446     -0.200402
1762     -0.113774     -2.419619      0.213266     -0.211782
1763     -0.116211     -2.412576      0.213023     -0.222280
1764     -0.118599     -2.405305      0.212821     -0.233314
1765     -0.121021     -2.398130      0.212556     -0.243464
1766     -0.123395     -2.390720      0.212334     -0.254154
1767     -0.125803     -2.383428      0.212048     -0.263959
1768     -0.128162     -2.375893      0.211806     -0.274307
1769     -0.130554     -2.368498      0.211499     -0.283769
1770     -0.132899     -2.360852      0.211239     -0.293778
1771     -0.135276     -2.353367      0.210912     -0.302901
1772     -0.137606     -2.345623      0.210633     -0.312576
1773     -0.139967     -2.338060      0.210286     -0.321364
1774     -0.142282     -2.330231      0.209990     -0.330708
1775     -0.144628     -2.322603      0.209625     -0.339166
1776     -0.146927     -2.314699      0.209312     -0.348183
1777     -0.149257     -2.307018      0.208929     -0.356317
1778     -0.151541     -2.299052      0.208599     -0.365013
1779     -0.153855     -2.291328      0.208199     -0.372827
1780     -0.156124     -2.283310      0.207854     -0.381207
1781     -0.158422     -2.275553      0.207436     -0.388707
1782     -0.160675     -2.267494      0.207076     -0.396777
1783     -0.162957     -2.259715      0.206643     -0.403970
1784     -0.165194     -2.251624      0.206268     -0.411736
1785     -0.167460     -2.243831      0.205819     -0.418627
1786     -0.169682     -2.235716      0.205431     -0.426095
1787     -0.171932     -2.227919      0.204967     -0.432691
1788     -0.174138     -2.219790      0.204566     -0.439867
1789     -0.176371     -2.211995      0.204087     -0.446175
1790     -0.178562     -2.203860      0.203673     -0.453067
1791     -0.180779     -2.196076      0.203181     -0.459093
1792     -0.182954     -2.187942      0.202755     -0.465706
1793     -0.185155     -2.180176      0.202250     -0.471458
1794     -0.187314     -2.172049      0.201812     -0.477799
1795     -0.189499     -2.164307      0.201294     -0.483283
1796     -0.191643     -2.156195      0.200846     -0.489359
1797     -0.193811     -2.148484      0.200315     -0.494582
1798     -0.195940     -2.140392      0.199856     -0.500399
1799     -0.198092     -2.132717      0.199315     -0.505369
1800     -0.200205     -2.124651      0.198846     -0.510935
1801     -0.202341     -2.117018      0.198293     -0.515658
1802     -0.204439     -2.108983      0.197814     -0.520979
1803     -0.206559     -2.101396      0.197251     -0.525462
1804     -0.208642     -2.093396      0.196763     -0.530545
1805     -0.210746     -2.085860      0.196190     -0.534795
1806     -0.212814     -2.077901      0.195694     -0.539647
1807     -0.214902     -2.070419      0.195110     -0.543671
1808     -0.216955     -2.062504      0.194606     -0.548297
1809     -0.219027     -2.055081      0.194014     -0.552102
1810     -0.221065     -2.047214      0.193502     -0.556510
1811     -0.223121     -2.039853      0.192901     -0.560102
1812     -0.225145     -2.032036      0.192382     -0.564298
1813     -0.227185     -2.024740      0.191772     -0.567684
1814     -0.229194     -2.016978      0.191247     -0.571674
1815     -0.231219     -2.009750      0.190629     -0.574860
1816     -0.233214     -2.002045      0.190097     -0.578651
1817     -0.235223     -1.994887      0.189471     -0.581643
1818     -0.237203     -1.987241      0.188934     -0.585241
1819     -0.239198     -1.980155      0.188301     -0.588046
1820     -0.241164     -1.972571      0.187758     -0.591457
1821     -0.243143     -1.965560      0.187118     -0.594080
1822     -0.245095     -1.958039      0.186569     -0.597310
1823     -0.247059     -1.951104      0.185923     -0.599758
1824     -0.248997     -1.943649      0.185370     -0.602812
1825     -0.250946     -1.936792      0.184718     -0.605090
1826     -0.252871     -1.929403      0.184160     -0.607974
1827     -0.254805     -1.922625      0.183502     -0.610088
1828     -0.256716     -1.915304      0.182940     -0.612807
1829     -0.258636     -1.908607      0.182276     -0.614763
1830     -0.260533     -1.901355      0.181710     -0.617323
1831     -0.262439     -1.894739      0.181042     -0.619125
1832     -0.264322     -1.887558      0.180472     -0.621532
1833     -0.266214     -1.881024      0.179799     -0.623186
1834     -0.268085     -1.873913      0.179225     -0.625444
1835     -0.269962     -1.867462      0.178548     -0.626955
1836     -0.271819     -1.860423      0.177971     -0.629068
1837     -0.273682     -1.854055      0.177290     -0.630441
1838     -0.275528     -1.847089      0.176711     -0.632416
1839     -0.277377     -1.840804      0.176025     -0.633656
1840     -0.279209     -1.833910      0.175443     -0.635495
1841     -0.281044     -1.827709      0.174754     -0.636607
1842     -0.282865     -1.820888      0.174170     -0.638316
1843     -0.284686     -1.814771      0.173477     -0.639304
1844     -0.286494     -1.808023      0.172891     -0.640887
1845     -0.288302     -1.801990      0.172195     -0.641755
1846     -0.290098     -1.795316      0.171608     -0.643217
1847     -0.291893     -1.789366      0.170909     -0.643970
1848     -0.293677     -1.782765      0.170320     -0.645315
1849     -0.295458     -1.776899      0.169618     -0.645955
1850     -0.297231     -1.770371      0.169028     -0.647187
1851     -0.298999     -1.764588      0.168324     -0.647721
1852     -0.300760     -1.758133      0.167733     -0.648843
1853     -0.302515     -1.752434      0.167026     -0.649273
1854     -0.304265     -1.746051      0.166434     -0.650289
1855     -0.306007     -1.740434      0.165726     -0.650619
1856     -0.307746     -1.734124      0.165133     -0.651533
1857     -0.309476     -1.728589      0.164423     -0.651767
1858     -0.311203     -1.722351      0.163829     -0.652583
1859     -0.312920     -1.716898      0.163117     -0.652724
1860     -0.314637     -1.710731      0.162524     -0.653444
1861     -0.316342     -1.705359      0.161810     -0.653496
1862     -0.318047     -1.699263      0.161217     -0.654124
1863     -0.319740     -1.693972      0.160502     -0.654091
1864     -0.321435     -1.687946      0.159909     -0.654630
1865     -0.323116     -1.682735      0.159193     -0.654513
1866     -0.324801     -1.676778      0.158600     -0.654967
1867     -0.326470     -1.671647      0.157883     -0.654770
1868     -0.328144     -1.665760      0.157290     -0.655141
1869     -0.329801     -1.660707      0.156573     -0.654867
1870     -0.331465     -1.654888      0.155980     -0.655158
1871     -0.333111     -1.649913      0.155262     -0.654811
1872     -0.334765     -1.644161      0.154671     -0.655024
1873     -0.336399     -1.639264      0.153952     -0.654605
1874     -0.338044     -1.633579      0.153362     -0.654744
1875     -0.339667     -1.628758      0.152643     -0.654257
1876     -0.341301     -1.623139      0.152053     -0.654324
1877     -0.342913     -1.618394      0.151334     -0.653771
1878     -0.344538     -1.612841      0.150746     -0.653768
1879     -0.346139     -1.608169      0.150027     -0.653151
1880     -0.347754     -1.602681      0.149439     -0.653081
1881     -0.349344     -1.598084      0.148721     -0.652404
1882     -0.350951     -1.592659      0.148134     -0.652269
1883     -0.352529     -1.588135      0.147416     -0.651533
1884     -0.354127     -1.582774      0.146831     -0.651335
1885     -0.355695     -1.578321      0.146113     -0.650543
1886     -0.357283     -1.573022      0.145530     -0.650285
1887     -0.358841     -1.568641      0.144813     -0.649438
1888     -0.360421     -1.563403      0.144231     -0.649122
1889     -0.361968     -1.559092      0.143515     -0.648222
1890     -0.363539     -1.553915      0.142935     -0.647850
1891     -0.365075     -1.549673      0.142219     -0.646900
1892     -0.366638     -1.544556      0.141641     -0.646473
1893     -0.368165     -1.540383      0.140926     -0.645475
1894     -0.369719     -1.535324      0.140350     -0.644996
1895     -0.371235     -1.531218      0.139636     -0.643951
1896     -0.372781     -1.526218      0.139062     -0.643421
1897     -0.374288     -1.522179      0.138349     -0.642332
1898     -0.375826     -1.517236      0.137778     -0.641753
1899     -0.377322     -1.513262      0.137066     -0.640621
1900     -0.378852     -1.508376      0.136496     -0.639995
1901     -0.380339     -1.504467      0.135786     -0.638822
1902     -0.381861     -1.499636      0.135219     -0.638150
1903     -0.383338     -1.495791      0.134509     -0.636937
1904     -0.384853     -1.491014      0.133945     -0.636222
1905     -0.386320     -1.487233      0.133237     -0.634971
1906     -0.387827     -1.482510      0.132675     -0.634212
1907     -0.389285     -1.478790      0.131968     -0.632925
1908     -0.390785     -1.474120      0.131409     -0.632126
1909     -0.392233     -1.470462      0.130704     -0.630803
1910     -0.393726     -1.465844      0.130147     -0.629964
1911     -0.395165     -1.462246      0.129444     -0.628608
1912     -0.396650     -1.457680      0.128890     -0.627731
1913     -0.398081     -1.454141      0.128189     -0.626343
1914     -0.399559     -1.449625      0.127638     -0.625429
1915     -0.400980     -1.446145      0.126938     -0.624009
1916     -0.402451     -1.441679      0.126390     -0.623059
1917     -0.403863     -1.438257      0.125692     -0.621611
1918     -0.405327     -1.433839      0.125146     -0.620626
1919     -0.406731     -1.430474      0.124451     -0.619149
1920     -0.408188     -1.426104      0.123908     -0.618131
1921     -0.409583     -1.422795      0.123214     -0.616627
1922     -0.411034     -1.418472      0.122675     -0.615577
1923     -0.412420     -1.415218      0.121983     -0.614046
1924     -0.413864     -1.410942      0.121447     -0.612965
1925     -0.415242     -1.407742      0.120757     -0.611410
1926     -0.416680     -1.403511      0.120224     -0.610299
1927     -0.418049     -1.400365      0.119537     -0.608719
1928     -0.419481     -1.396179      0.119006     -0.607579
1929     -0.420841     -1.393086      0.118321     -0.605977
1930     -0.422267     -1.388944      0.117794     -0.604809
1931     -0.423619     -1.385903      0.117112     -0.603185
1932     -0.425039     -1.381804      0.116588     -0.601990
1933     -0.426383     -1.378814      0.115908     -0.600345
1934     -0.427796     -1.374758      0.115387     -0.599124
1935     -0.429132     -1.371818      0.114710     -0.597458
1936     -0.430540     -1.367804      0.114193     -0.596212
1937     -0.431868     -1.364914      0.113517     -0.594528
1938     -0.433270     -1.360941      0.113003     -0.593257
1939     -0.434590     -1.358099      0.112331     -0.591555
1940     -0.435986     -1.354166      0.111820     -0.590260
1941     -0.437298     -1.351373      0.111150     -0.588541
1942     -0.438689     -1.347480      0.110643     -0.587224
1943     -0.439993     -1.344733      0.109976     -0.585487
1944     -0.441378     -1.340879      0.109472     -0.584148
1945     -0.442675     -1.338180      0.108807     -0.582396
1946     -0.444054     -1.334364      0.108307     -0.581036
1947     -0.445343     -1.331710      0.107645     -0.579269
1948     -0.446718     -1.327932      0.107149     -0.577888
1949     -0.447999     -1.325323      0.106490     -0.576107
1950     -0.449368     -1.321582      0.105997     -0.574706
1951     -0.450643     -1.319018      0.105340     -0.572911
1952     -0.452007     -1.315312      0.104851     -0.571491
1953     -0.453273     -1.312792      0.104197     -0.569683
1954     -0.454632     -1.309122      0.103712     -0.568245
1955     -0.455891     -1.306645      0.103061     -0.566425
1956     -0.457245     -1.303011      0.102579     -0.564968
1957     -0.458497     -1.300576      0.101931     -0.563137
1958     -0.459847     -1.296975      0.101452     -0.561663
1959     -0.461091     -1.294582      0.100807     -0.559821
1960     -0.462436     -1.291015      0.100333     -0.558330
1961     -0.463673     -1.288663      0.099691     -0.556477
1962     -0.465013     -1.285130      0.099220     -0.554971
1963     -0.466244     -1.282818      0.098581     -0.553108
1964     -0.467579     -1.279317      0.098114     -0.551586
1965     -0.468802     -1.277045      0.097478     -0.549714
1966     -0.470133     -1.273576      0.097014     -0.548177
1967     -0.471349     -1.271344      0.096381     -0.546296
1968     -0.472675     -1.267906      0.095922     -0.544744
1969     -0.473885     -1.265712      0.095292     -0.542855
1970     -0.475207     -1.262305      0.094836     -0.541289
1971     -0.476410     -1.260148      0.094209     -0.539393
1972     -0.477727     -1.256772      0.093757     -0.537813
1973     -0.478923     -1.254653      0.093134     -0.535909
1974     -0.480236     -1.251306      0.092685     -0.534317
1975     -0.481426     -1.249224      0.092065     -0.532406
1976     -0.482735     -1.245906      0.091620     -0.530801
1977     -0.483918     -1.243860      0.091003     -0.528884
1978     -0.485223     -1.240570      0.090563     -0.527267
1979     -0.486399     -1.238560      0.089949     -0.525344
1980     -0.487700     -1.235299      0.089512     -0.523714
1981     -0.488870     -1.233324      0.088901     -0.521786
1982     -0.490166     -1.230090      0.088468     -0.520145
1983     -0.491330     -1.228149      0.087861     -0.518212
1984     -0.492623     -1.224942      0.087432     -0.516560
1985     -0.493780     -1.223036      0.086828     -0.514622
1986     -0.495069     -1.219855      0.086403     -0.512960
1987     -0.496219     -1.217983      0.085802     -0.511018
1988     -0.497505     -1.214828      0.085381     -0.509345
1989     -0.498649     -1.212988      0.084783     -0.507399
1990     -0.499931     -1.209859      0.084366     -0.505716
1991     -0.501069     -1.208052      0.083772     -0.503766
1992     -0.502347     -1.204948      0.083358     -0.502073
1993     -0.503479     -1.203173      0.082768     -0.500121
1994     -0.504753     -1.200093      0.082358     -0.498419
1995     -0.505879     -1.198349      0.081771     -0.496464
1996     -0.507150     -1.195294      0.081365     -0.494752
1997     -0.508269     -1.193581      0.080781     -0.492795
1998     -0.509537     -1.190549      0.080380     -0.491075
1999     -0.510650     -1.188867      0.079799     -0.489115
2000     -0.511915     -1.185859      0.079401     -0.487386
2001     -0.513022     -1.184207      0.078824     -0.485425

 
